data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
"05/12/2022";"06:46:00";"191";"AC02-ACIDE";"274";"BR-163/PA";"Norte";"Queda de Moto";0;0;0;1;0;0;0;0;0;0;0;1;1;0;0
"05/12/2022";"11:21:00";"211";"AC02-ACIDE";"909.63";"BR-163/MT";"Norte";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"06/12/2022";"05:40:00";"21";"AC02-ACIDE";"624.25";"BR-163/PA";"Sul";"Queda de Moto";0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
"06/12/2022";"01:25:00";"144";"AC03-ACIDE";"417.401";"BR-163/PA";"Norte";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"06/12/2022";"05:00:00";"187";"AC03-ACIDE";"1033.92";"BR-163/MT";"Norte";"Choque - Veiculo parado na pista";0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
"07/12/2022";"03:22:00";"27";"AC02-ACIDE";"1102.44";"BR-230/PA";"Leste";"Saida de Pista";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"07/12/2022";"11:11:00";"107";"AC03-ACIDE";"897";"BR-163/MT";"Norte";"Choque - Defensa, barreira ou meio fio";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"07/12/2022";"04:55:00";"184";"AC03-ACIDE";"326.083";"BR-163/PA";"Sul";"Choque - Obstáculo Fixo";0;0;0;1;0;0;0;0;0;1;2;0;0;0;0
"07/12/2022";"05:41:00";"195";"AC03-ACIDE";"881.985";"BR-163/MT";"Sul";"Capotamento";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"08/12/2022";"10:57:00";"103";"AC03-ACIDE";"1010.02";"BR-163/MT";"Norte";"Colisão Traseira";0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
"08/12/2022";"12:30:00";"108";"AC03-ACIDE";"887.899";"BR-163/MT";"Sul";"Capotamento";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"08/12/2022";"01:33:00";"112";"AC02-ACIDE";"893";"BR-163/MT";"Sul";"Colisão Frontal";0;0;2;0;0;1;0;0;0;0;1;0;1;1;0
"08/12/2022";"06:15:00";"152";"AC02-ACIDE";"344";"BR-163/PA";"Norte";"Colisão Traseira";0;0;0;1;0;1;0;0;0;0;1;0;1;0;0
"09/12/2022";"08:17:00";"59";"AC03-ACIDE";"953.3";"BR-163/MT";"Norte";"Colisão Lateral";1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"09/12/2022";"08:17:00";"93";"AC03-ACIDE";"956";"BR-163/MT";"Norte";"Colisão Frontal";1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"09/12/2022";"09:31:00";"89";"AC03-ACIDE";"973.969";"BR-163/MT";"Norte";"Colisão Traseira";2;0;0;0;0;1;0;0;0;0;4;0;0;0;0
"09/12/2022";"12:46:00";"127";"AC02-ACIDE";"135.42";"BR-163/PA";"Norte";"Colisão Traseira";0;0;2;0;0;0;0;0;0;0;1;1;0;0;0
"09/12/2022";"02:32:00";"142";"AC03-ACIDE";"585";"BR-163/PA";"Norte";"Tombamento";0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
"09/12/2022";"08:46:00";"189";"AC03-ACIDE";"200.587";"BR-163/PA";"Sul";"Tombamento";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"09/12/2022";"10:06:00";"198";"AC01-ACIDE";"1115.18";"BR-230/PA";"Leste";"Colisão Lateral";0;0;0;1;0;1;0;0;0;0;1;0;0;0;2
"10/12/2022";"10:59:00";"111";"AC02-ACIDE";"1032.13";"BR-163/MT";"Sul";"Colisão Frontal";0;0;0;1;0;0;0;0;0;1;1;1;0;0;0
"10/12/2022";"02:15:00";"148";"AC03-ACIDE";"432.66";"BR-163/PA";"Norte";"Tombamento";0;0;1;0;0;1;0;0;0;0;2;0;0;0;0
"10/12/2022";"02:49:00";"158";"AC02-ACIDE";"320";"BR-163/PA";"Norte";"Colisão Lateral";0;0;0;1;0;1;0;0;0;0;1;0;1;0;0
"10/12/2022";"03:00:00";"162";"AC03-ACIDE";"892.8";"BR-163/MT";"Norte";"Colisão Traseira";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"10/12/2022";"06:35:00";"190";"AC01-ACIDE";"589";"BR-163/PA";"Sul";"Colisão Frontal";0;0;2;0;0;0;0;0;0;0;0;0;0;1;1
"10/12/2022";"07:46:00";"195";"AC03-ACIDE";"1114.01";"BR-230/PA";"Oeste";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"11/12/2022";"03:09:00";"26";"AC02-ACIDE";"308";"BR-163/PA";"Norte";"Queda de Moto";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"11/12/2022";"09:08:00";"104";"AC02-ACIDE";"208.42";"BR-163/PA";"Norte";"Colisão Frontal";0;0;3;0;0;0;0;0;0;0;2;3;0;0;0
"11/12/2022";"12:15:00";"132";"AC02-ACIDE";"1113";"BR-230/PA";"Oeste";"Colisão Lateral";0;0;2;0;0;0;0;0;0;0;1;2;1;0;0
"11/12/2022";"10:34:00";"221";"AC03-ACIDE";"1033";"BR-163/MT";"Sul";"Colisão Lateral";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"12/12/2022";"02:10:00";"128";"AC01-ACIDE";"35.952";"BR-163/PA";"Norte";"Choque - Veiculo parado no acostamento";0;0;2;0;0;2;0;0;0;1;4;0;1;0;1
"13/12/2022";"08:04:00";"61";"AC03-ACIDE";"423.371";"BR-163/PA";"Norte";"Tombamento";0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
"13/12/2022";"08:51:00";"75";"AC03-ACIDE";"652.871";"BR-163/PA";"Norte";"Tombamento";0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
"13/12/2022";"09:57:00";"94";"AC03-ACIDE";"656.396";"BR-163/PA";"Sul";"Saida de Pista";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"13/12/2022";"07:10:00";"153";"AC03-ACIDE";"951";"BR-163/MT";"Norte";"Colisão Traseira";0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
"14/12/2022";"06:23:00";"24";"AC02-ACIDE";"440.661";"BR-163/PA";"Sul";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"14/12/2022";"08:35:00";"48";"AC03-ACIDE";"1036";"BR-163/MT";"Sul";"Saida de Pista";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"14/12/2022";"10:50:00";"73";"AC03-ACIDE";"1035.05";"BR-163/MT";"Sul";"Colisão Traseira";0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
"14/12/2022";"01:09:00";"90";"AC03-ACIDE";"652";"BR-163/PA";"Sul";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"14/12/2022";"01:40:00";"99";"AC03-ACIDE";"263";"BR-163/PA";"Norte";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"14/12/2022";"02:11:00";"114";"AC02-ACIDE";"1013";"BR-163/MT";"Norte";"Colisão Traseira";1;0;1;0;0;0;0;0;0;0;1;1;0;0;0
"14/12/2022";"03:41:00";"128";"AC03-ACIDE";"1025.5";"BR-163/MT";"Sul";"Colisão Traseira";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"14/12/2022";"03:45:00";"130";"AC02-ACIDE";"42.587";"BR-163/PA";"Norte";"Choque - Veiculo parado na pista";0;0;2;0;0;1;0;0;0;0;1;1;0;0;0
"14/12/2022";"07:52:00";"154";"AC02-ACIDE";"1062.49";"BR-163/MT";"Sul";"Colisão Traseira";2;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"15/12/2022";"12:40:00";"5";"AC03-ACIDE";"1126.15";"BR-230/PA";"Leste";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"15/12/2022";"02:04:00";"16";"AC02-ACIDE";"1033.93";"BR-163/MT";"Norte";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"15/12/2022";"09:19:00";"227";"AC02-ACIDE";"172";"BR-163/PA";"Norte";"Queda de Moto";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"16/12/2022";"08:31:00";"198";"AC03-ACIDE";"955.593";"BR-163/MT";"Sul";"Colisão Lateral";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"17/12/2022";"03:56:00";"12";"AC02-ACIDE";"104.089";"BR-163/PA";"Sul";"Tombamento";0;0;1;0;0;2;0;0;0;0;2;2;1;0;0
"17/12/2022";"08:03:00";"37";"AC03-ACIDE";"618";"BR-163/PA";"Norte";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"17/12/2022";"10:24:00";"78";"AC02-ACIDE";"670.276";"BR-163/PA";"Norte";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;3;0;1;0;0
"17/12/2022";"12:41:00";"102";"AC02-ACIDE";"381";"BR-163/PA";"Sul";"Colisão Lateral";0;0;1;0;0;3;0;0;0;1;1;1;0;0;0
"17/12/2022";"06:08:00";"151";"AC02-ACIDE";"926.05";"BR-163/MT";"Sul";"Queda de Moto";0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
"18/12/2022";"10:17:00";"81";"AC03-ACIDE";"1088";"BR-163/MT";"Sul";"Tombamento";0;0;1;0;0;2;0;0;0;0;1;0;0;0;0
"18/12/2022";"03:05:00";"137";"AC01-ACIDE";"890.4";"BR-163/MT";"Sul";"Atropelamento - Pedestre";0;0;0;0;0;0;0;0;0;1;8;0;0;0;1
"18/12/2022";"10:08:00";"185";"AC02-ACIDE";"573";"BR-163/PA";"Norte";"Colisão Lateral";1;0;1;0;0;0;0;0;0;0;1;1;0;0;0
"19/12/2022";"09:41:00";"120";"AC03-ACIDE";"434";"BR-163/PA";"Norte";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"19/12/2022";"06:26:00";"203";"AC02-ACIDE";"1066.55";"BR-163/MT";"Sul";"Colisão Lateral";0;1;0;1;0;0;0;0;0;0;1;1;0;0;0
"20/12/2022";"01:10:00";"18";"AC03-ACIDE";"908.2";"BR-163/MT";"Norte";"Atropelamento de Animal";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"20/12/2022";"04:57:00";"36";"AC02-ACIDE";"995.802";"BR-163/MT";"Sul";"Tombamento";0;0;2;0;0;0;0;0;0;0;1;0;1;0;0
"20/12/2022";"10:39:00";"94";"AC03-ACIDE";"934.9";"BR-163/MT";"Sul";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
"20/12/2022";"03:50:00";"154";"AC03-ACIDE";"553.949";"BR-163/PA";"Sul";"Choque - Obstáculo Fixo";0;0;1;0;0;2;0;0;0;0;1;0;0;0;0
"21/12/2022";"04:27:00";"7";"AC03-ACIDE";"330";"BR-163/PA";"Norte";"Atropelamento de Animal";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"21/12/2022";"09:53:00";"21";"AC03-ACIDE";"935.739";"BR-163/MT";"Norte";"Colisão Traseira";2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
"22/12/2022";"03:58:00";"16";"AC02-ACIDE";"581.926";"BR-163/PA";"Sul";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"22/12/2022";"07:12:00";"34";"AC02-ACIDE";"270.077";"BR-163/PA";"Sul";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"22/12/2022";"02:39:00";"150";"AC03-ACIDE";"588.478";"BR-163/PA";"Sul";"Tombamento";1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"22/12/2022";"08:17:00";"199";"AC02-ACIDE";"936.8";"BR-163/MT";"Sul";"Colisão Transversal";1;0;1;0;0;0;0;0;0;0;1;1;0;0;0
"23/12/2022";"02:20:00";"193";"AC03-ACIDE";"984.9";"BR-163/MT";"Norte";"Choque - Arvore";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"23/12/2022";"03:15:00";"202";"AC03-ACIDE";"936.014";"BR-163/MT";"Norte";"Choque - Elemento de Drenagem";0;0;0;0;0;0;0;0;0;1;4;0;0;0;0
"23/12/2022";"05:09:00";"206";"AC03-ACIDE";"889.5";"BR-163/MT";"Sul";"Engavetamento";2;0;0;0;0;0;0;0;0;1;9;0;0;0;0
"23/12/2022";"07:34:00";"246";"AC03-ACIDE";"875";"BR-163/MT";"Norte";"Saida de Pista";0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
"23/12/2022";"08:18:00";"251";"AC01-ACIDE";"978.817";"BR-163/MT";"Sul";"Colisão Frontal";0;0;0;0;0;0;0;0;0;2;0;2;0;2;1
"24/12/2022";"12:45:00";"14";"AC03-ACIDE";"597";"BR-163/PA";"Sul";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"24/12/2022";"03:20:00";"27";"AC03-ACIDE";"856";"BR-163/MT";"Norte";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;5;0;0;0;0
"24/12/2022";"10:16:00";"92";"AC03-ACIDE";"250.665";"BR-163/PA";"Norte";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"24/12/2022";"04:23:00";"154";"AC02-ACIDE";"897.3";"BR-163/MT";"Norte";"Queda de Moto";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
"25/12/2022";"12:09:00";"55";"AC02-ACIDE";"323.34";"BR-163/PA";"Norte";"Tombamento";0;0;1;0;0;2;0;0;0;0;2;1;0;0;0
"25/12/2022";"05:00:00";"91";"AC02-ACIDE";"427.8";"BR-163/PA";"Norte";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;3;2;0;0;0
"25/12/2022";"05:17:00";"94";"AC02-ACIDE";"1043.64";"BR-163/MT";"Norte";"Engavetamento";1;0;0;0;0;2;0;0;0;0;2;1;0;0;0
"25/12/2022";"10:02:00";"119";"AC03-ACIDE";"943.636";"BR-163/MT";"Sul";"Capotamento";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"26/12/2022";"02:30:00";"11";"AC03-ACIDE";"1055.96";"BR-163/MT";"Norte";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"26/12/2022";"10:48:00";"78";"AC03-ACIDE";"953.5";"BR-163/MT";"Norte";"Tombamento";0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"26/12/2022";"01:32:00";"99";"AC03-ACIDE";"653";"BR-163/PA";"Norte";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"26/12/2022";"03:24:00";"119";"AC03-ACIDE";"229.245";"BR-163/PA";"Norte";"Colisão Traseira";0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
"27/12/2022";"08:57:00";"59";"AC02-ACIDE";"621";"BR-163/PA";"Norte";"Engavetamento";2;0;1;0;0;0;0;0;0;0;0;5;2;0;0
"27/12/2022";"09:18:00";"178";"AC02-ACIDE";"534.614";"BR-163/PA";"Norte";"Queda de Moto";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"29/12/2022";"02:00:00";"117";"AC03-ACIDE";"23";"BR-163/PA";"Norte";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"29/12/2022";"07:52:00";"153";"AC01-ACIDE";"951.44";"BR-163/MT";"Sul";"Colisão Frontal";0;0;1;0;0;0;0;0;0;1;0;1;0;0;1
"30/12/2022";"02:07:00";"4";"AC03-ACIDE";"498.518";"BR-163/PA";"Sul";"Colisão Lateral";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"30/12/2022";"05:14:00";"80";"AC02-ACIDE";"399.793";"BR-163/PA";"Norte";"Colisão Frontal";1;0;0;0;0;0;0;0;0;1;0;1;1;1;0
"30/12/2022";"06:21:00";"83";"AC02-ACIDE";"372";"BR-163/PA";"Sul";"Colisão Lateral";1;0;1;0;0;0;0;0;0;0;1;0;1;2;0
"30/12/2022";"06:25:00";"84";"AC03-ACIDE";"664.273";"BR-163/PA";"Norte";"Capotamento";1;0;0;0;0;0;0;0;0;0;5;0;0;0;0
"31/12/2022";"12:06:00";"8";"AC03-ACIDE";"113.569";"BR-163/PA";"Norte";"Colisão Traseira";0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
"31/12/2022";"07:25:00";"40";"AC01-ACIDE";"1110.30";"BR-163/MT";"Sul";"Capotamento";0;0;1;0;0;0;0;0;0;0;0;0;0;1;2
"31/12/2022";"03:49:00";"103";"AC03-ACIDE";"499.183";"BR-163/PA";"Norte";"Choque - Obstáculo Fixo";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"31/12/2022";"06:56:00";"125";"AC02-ACIDE";"859";"BR-163/MT";"Sul";"Colisão Traseira";1;0;0;1;0;0;0;0;0;0;0;5;0;0;0
"31/12/2022";"07:31:00";"129";"AC02-ACIDE";"140.521";"BR-163/PA";"Norte";"Atropelamento de Animal";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"31/12/2022";"11:00:00";"146";"AC03-ACIDE";"919.938";"BR-163/MT";"Norte";"Saida de Pista";0;0;1;0;0;1;0;0;0;0;4;0;0;0;0
"01/01/2023";"01:43:00";"17";"AC02-ACIDE";"1111.21";"BR-163/MT";"Sul";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
"01/01/2023";"03:24:00";"24";"AC02-ACIDE";"1026.88";"BR-163/MT";"Norte";"Atropelamento de Animal";1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"01/01/2023";"05:39:00";"30";"AC03-ACIDE";"1056";"BR-163/MT";"Sul";"Capotamento";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"01/01/2023";"10:15:00";"66";"AC03-ACIDE";"205.671";"BR-163/PA";"Sul";"Saida de Pista";0;0;1;0;0;1;0;0;0;0;2;0;0;0;0
"01/01/2023";"01:54:00";"90";"AC02-ACIDE";"923";"BR-163/MT";"Sul";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"02/01/2023";"04:36:00";"16";"AC03-ACIDE";"953.6";"BR-163/MT";"Sul";"Atropelamento de Animal";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"02/01/2023";"06:08:00";"23";"AC03-ACIDE";"900.1";"BR-163/MT";"Norte";"Colisão Lateral";1;0;1;0;0;0;0;0;0;0;3;0;0;0;0
"02/01/2023";"07:11:00";"33";"AC03-ACIDE";"916.678";"BR-163/MT";"Sul";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;5;0;0;0;0
"02/01/2023";"09:30:00";"70";"AC02-ACIDE";"567.689";"BR-163/PA";"Norte";"Queda de Moto";0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
