data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
"22/10/2014";"04:38:00";"166";"sem vítima";"248";"BR-163/MS";"Norte";"Colisão com veículos (traseira)";0;0;1;0;0;1;0;0;0;0;2;0;0;0;0
"22/10/2014";"06:32:00";"184";"com vítima";"208";"BR-163/MS";"Sul";"Colisão com veículos (traseira)";0;0;0;1;0;0;0;0;0;1;1;1;0;0;0
"22/10/2014";"11:08:00";"215";"sem vítima";"406";"BR-163/MS";"Sul";"Atropelamento - Animal";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"22/10/2014";"11:42:00";"217";"com vítima";"402.979";"BR-163/MS";"Sul";"Tombamento";0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
"23/10/2014";"04:27:00";"32";"sem vítima";"115";"BR-163/MS";"Norte";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"23/10/2014";"03:27:00";"123";"com vítima";"555";"BR-163/MS";"Sul";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"23/10/2014";"08:56:00";"175";"sem vítima";"32";"BR-163/MS";"Norte";"Colisão lateral no mesmo sentido";1;0;0;0;0;1;0;0;0;0;2;0;0;0;0
"24/10/2014";"12:59:00";"150";"com vítima";"658";"BR-163/MS";"Norte";"Saídas de pista";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"24/10/2014";"04:18:00";"190";"sem vítima";"402";"BR-163/MS";"Norte";"Tombamento";0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"24/10/2014";"08:09:00";"232";"com vítima";"88";"BR-163/MS";"Norte";"Colisão c/ obstáculos";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"24/10/2014";"08:38:00";"239";"sem vítima";"705.5";"BR-163/MS";"Norte";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"24/10/2014";"09:39:00";"253";"com vítima";"670";"BR-163/MS";"Norte";"Saídas de pista";1;0;0;0;0;0;0;0;0;0;3;1;0;0;0
"24/10/2014";"09:51:00";"255";"com vítima";"669";"BR-163/MS";"Norte";"Saídas de pista";1;0;0;0;0;0;0;0;0;0;3;1;0;0;0
"25/10/2014";"10:17:00";"106";"sem vítima";"707";"BR-163/MS";"Norte";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"25/10/2014";"08:36:00";"249";"com vítima";"529";"BR-163/MS";"Norte";"Atropelamento - Pedestre";0;0;0;1;0;0;0;0;0;0;0;1;0;1;0
"26/10/2014";"04:48:00";"47";"com vítima";"230.95";"BR-163/MS";"Norte";"Colisão com veículos (traseira)";1;0;0;0;1;0;0;0;0;0;1;1;0;0;0
"26/10/2014";"07:09:00";"53";"sem vítima";"293";"BR-163/MS";"Norte";"Tombamento";0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"26/10/2014";"07:43:00";"59";"sem vítima";"89";"BR-163/MS";"Norte";"Colisão com veículos (traseira)";0;0;0;0;0;2;0;0;0;0;2;0;0;0;0
"26/10/2014";"03:56:00";"145";"sem vítima";"650";"BR-163/MS";"Norte";"Colisão lateral no sentido contrário";0;0;0;0;0;2;0;0;0;0;2;0;0;0;0
"26/10/2014";"04:14:00";"147";"com vítima";"377";"BR-163/MS";"Sul";"Tombamento de moto";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"26/10/2014";"04:28:00";"150";"com vítima";"512";"BR-163/MS";"Sul";"Colisão com veículos (frontal)";1;0;3;0;0;0;0;0;0;0;2;1;0;1;1
"26/10/2014";"05:18:00";"158";"com vítima";"683";"BR-163/MS";"Norte";"Colisão c/ obstáculos";1;0;0;1;0;0;0;0;0;0;1;2;0;0;0
"27/10/2014";"05:15:00";"28";"com vítima";"91.85";"BR-163/MS";"Sul";"Tombamento";0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
